TRAPCode,TopoID,GC,Source,NameTopo,Type,LandUseAround,LanduseOn,LandUseSource,Length,Width,Height,ElevationTopo,Condition,Principal,When,OtherSource,ArcheoPotential,RTNumber,RTPosition,RTDescription,Description,Leader,Datum,SurfaceMaterial,SampleCollected,uuid,2017identifier,createdBy,Latitude,Longitude,Northing,Easting,MapSymbol,Source_1,Note_1,GC_1,Mound_ID,DateCompl0,y_proj,x_proj
9155,200522,OK,Legacy verification,,Burial Mound,Pasture,Scrub,Photo,25,25,1.5,,4 - seriously damaged,Looting,last year,bioturbation,4 - minimal,1,top,RT goes to the bottom, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,1.00E+18,204527,Isaac Roberts,42.21966731,26.53860516,4674269.136,461920.0381,Hairy brown circle,TopomapRU 1:50k,2,No,9155,Thu Sep 21 00:00:00 CEST 2017,42.21984482,26.53905296
9156,200531,OK,Survey,,Burial Mound,Annual agriculture,Pasture/Scrub,Photo,50,50,8,,3 - damaged,Looting,last year,bioturbation,4 - minimal,2,"top, E (S - N direction)",number of smaller trenches around the mound, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.27401733,26.56056595
9157,0,OK,Legacy verification,,Burial Mound,Annual agriculture,Pasture/Scrub,Photo,30,30,4,166.8,4 - seriously damaged,Looting,last decade,bioturbation,4 - minimal,3,"top, N, S",, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,1.00E+18,204549,Isaac Roberts,42.27367327,26.55992282,4680256.331,463710.4034,Hairy black diamond with a dot inside,TopomapRU 1:50k,6,No,9157,Thu Sep 21 00:00:00 CEST 2017,42.27379227,26.56029129
9158,200519,OK,Legacy verification,,Burial Mound,Annual agriculture,Annual agriculture,Photo,30,30,2,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,1.00E+18,204521,Isaac Roberts,,,,,Hairy brown circle,TopomapRU 1:50k,2,No,9158,Thu Sep 21 00:00:00 CEST 2017,42.25257492,26.52048302
9159,0,OK,Survey,,Burial Mound?,Annual agriculture,Annual agriculture,Photo,40,40,0.8,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,ploughed over, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.2522049,26.51912308
9160,0,OK,Survey,,Burial Mound?,Annual agriculture,Annual agriculture,Photo,40,40,0.8,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,ploughed over, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.25288773,26.51974106
9161,200897,OK,Legacy verification,,Burial Mound,Perennial agriculture,Perennial agriculture,Survey,15,15,1,163.8,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,ploughed over, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,1.00E+18,204522,Isaac Roberts,,,,,Hairy brown circle,TopomapRU 1:50k,1,No,9161,Thu Sep 21 00:00:00 CEST 2017,42.26088715,26.52009964
9162,200913,OK,Legacy verification,Sarlushka mogila,Burial Mound,Pasture,Pasture/Scrub,Survey,35,35,2.5,207,4 - seriously damaged,Construction,last year,looting,4 - minimal,3,"E of top, N of top, S",, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,1.00E+18,204520,Isaac Roberts,42.2405884,26.51615243,4676602.354,460080.1443,Hairy black triangle with a dot inside,TopomapRU 1:50k,3,No,9162,Thu Sep 21 00:00:00 CEST 2017,42.24079514,26.51618958
9163,200377,OK,Legacy verification,,Burial Mound,Pasture,Pasture/Scrub,Survey,30,30,2.5,,3 - damaged,Looting,last year,unknown,3 - impaired,1,top,, ,BW,Mon Nov 01 00:00:00 CET 2010,stone structure,No,1.00E+18,204805,Briana Barton,42.25098436,26.47629864,4677776.095,456799.0917,Hairy brown circle,TopomapRU 1:50k,3,No,9163,Sat Sep 23 00:00:00 CEST 2017,42.2508812,26.47616196
9164,0,OK,Survey,,Burial Mound,Pasture,Pasture/Scrub,Survey,35,35,2,,4 - seriously damaged,Looting,last decade,unknown,4 - minimal,4,"top, W of top, N of top, NW of top",, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.25107956,26.4756012
9165,200376,OK,Legacy verification,,Burial Mound,Pasture,Pasture/Scrub,Survey,40,40,6,196.4,3 - damaged,Looting,recent,unknown,3 - impaired,1,top,, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,1.00E+18,204806,Briana Barton,42.25122483,26.47462276,4677803.646,456661.0096,Hairy black triangle with a dot inside,TopomapRU 1:50k,6,No,9165,Sat Sep 23 00:00:00 CEST 2017,42.25134277,26.47471809
9166,200337,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Survey,25,25,5,,3 - damaged,Construction,recent,unknown,3 - impaired,0,,,N part taken by a fence,BW,Wed Nov 03 00:00:00 CET 2010,No,No,1.00E+18,203755,Briana Barton,42.20320662,26.35408475,4672540.335,446677.2525,Hairy brown circle,TopomapRU 1:50k,5,No,9166,Sat Sep 23 00:00:00 CEST 2017,42.20319748,26.35443687
9167,0,OK,Survey,,Burial Mound?,Annual agriculture,Annual agriculture,Survey,40,40,1,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Thu Nov 04 00:00:00 CET 2010,AC,,,, ,,,,, , , , ,0,,42.44802094,26.48162651
9168,0,OK,Survey,,Burial Mound?,Pasture,Pasture,Survey,35,20,1.7,,3 - damaged,Construction,last decade,dirt road,3 - impaired,0,,,might be created by a building SE of the mound,BW,Thu Nov 04 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.48013687,26.40269661
9169,0,OK,Survey,,Burial Mound,Pasture,Pasture,Survey,40,35,2.5,,2 - minor damage,Construction,last decade,looting,2 - good,1,top,, ,BW,Thu Nov 04 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.47961426,26.40288734
9170,200174,OK,Legacy verification,,Burial Mound,Annual agriculture,Annual agriculture,Survey,50,50,0.8,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,, ,BW,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,202849,Stephanie Black,42.47822583,26.40355332,4703047.636,450975.203,Hairy brown circle,TopomapRU 1:50k,2,No,9170,Thu Sep 21 00:00:00 CEST 2017,42.47859573,26.40358543
9171,200173,OK,Legacy verification,,Burial Mound,Pasture,Pasture/Scrub,Survey,40,40,2,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,, ,BW,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,202848,Stephanie Black,42.47706246,26.40659066,4702916.706,451223.9537,Hairy brown circle,TopomapRU 1:50k,3,No,9171,Thu Sep 21 00:00:00 CEST 2017,42.47732925,26.40657043
9172,0,OK,Survey,,Burial Mound,Pasture,Pasture/Scrub,Survey,30,30,3,,3 - damaged,Agriculture,annual,looting,3 - impaired,1,SW,1/4 taken by excavator, ,BW,Thu Nov 04 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.47642136,26.40781975
9173,0,OK,Survey,,Burial Mound,Pasture,Pasture/Scrub,Survey,25,25,2.5,,2 - minor damage,Agriculture,annual,unknown,2 - good,0,,, ,BW,Thu Nov 04 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.47686768,26.40812492
9174,200172,OK,Legacy verification,,Burial Mound,Annual agriculture,Pasture/Scrub,Survey,35,35,2.5,,2 - minor damage,Agriculture,annual,unknown,2 - good,1,top,, ,BW,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,202847,Stephanie Black,42.47662797,26.40859501,4702867.311,451388.3686,Hairy brown circle,TopomapRU 1:50k,3,No,9174,Thu Sep 21 00:00:00 CEST 2017,42.47677231,26.40882492
9175,200175,OK,Legacy verification,,Burial Mound,Annual agriculture,Pasture/Scrub,Survey,40,40,5,,2 - minor damage,Agriculture,annual,unknown,2 - good,0,,, ,BW,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,202851,Stephanie Black,42.4853421,26.40204324,4703838.691,450856.6515,Hairy brown circle,TopomapRU 1:50k,4,No,9175,Thu Sep 21 00:00:00 CEST 2017,42.48508453,26.40209579
9176,200176,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Scrub,Photo,40,40,0,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,excavated by archaeologists?,BW,Thu Nov 04 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.48552322,26.40292549
9177,200177,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Survey,45,45,1.7,241.5,3 - damaged,Looting,last decade,building activity,3 - impaired,1,S ,,"fence on W, marker on top",BW,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,202833,Stephanie Black,42.49005911,26.38799128,4704370.7,449705.5598,Hairy black triangle with a dot inside,TopomapRU 1:50k, ,No,9177,Thu Sep 21 00:00:00 CEST 2017,42.49038696,26.38801956
9178,200183,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Survey,50,50,0.4,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Thu Nov 04 00:00:00 CET 2010,No,No,,,Bara Weissova,,,,,Hairy brown circle,13/08/2018,1,OK,9178,Mon Aug 13 00:00:00 CEST 2018,42.46333694,26.4299736
9179,200179,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Survey,50,50,5,,2 - minor damage,Looting,last decade,bioturbation,2 - good,1,W,,taken by excavator,BW,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,202836,Stephanie Black,42.49226463,26.42192245,4704596.036,452495.6772,Hairy brown circle,TopomapRU 1:50k,6,No,9179,Thu Sep 21 00:00:00 CEST 2017,42.4924469,26.42200661
9180,200178,OK,Legacy verification,,Burial Mound,Pasture,Pasture/Scrub,Survey,40,40,3,,2 - minor damage,Agriculture,annual,unknown,2 - good,0,,, ,BW,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,202835,Stephanie Black,42.49279324,26.4198547,4704655.893,452326.1583,Hairy brown circle,TopomapRU 1:50k,3,No,9180,Thu Sep 21 00:00:00 CEST 2017,42.49316406,26.42114449
9181,200181,OK,Legacy verification,,Burial Mound,Pasture,Scrub,Survey,60,60,4,,2 - minor damage,Anthropogenic,last decade,bioturbation,2 - good,0,,,upper part levelled,BW,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,202841,Stephanie Black,42.49470412,26.4741443,4704838.987,456788.7709,Hairy brown circle,TopomapRU 1:50k,3,No,9181,Thu Sep 21 00:00:00 CEST 2017,42.49462128,26.47412491
9182,0,OK,Survey,,Burial Mound?,Annual agriculture,Annual agriculture,Photo,25,25,1.8,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,1.00E+18,204011,Briana Barton,,,,,Hairy brown circle,TopomapRU 1:50k, ,No,9182,Thu Sep 21 00:00:00 CEST 2017,42.49455261,26.62327957
9183,200554,OK,Survey,,Burial Mound?,Annual agriculture,Annual agriculture,Photo,20,20,1.2,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.49436569,26.62415504
9184,0,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,35,35,1.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,1.00E+18,204012,Briana Barton,,,,,Hairy brown circle,TopomapRU 1:50k,2,No,9184,Thu Sep 21 00:00:00 CEST 2017,42.49421692,26.62460327
9185,0,OK,Survey,,Burial Mound?,Annual agriculture,Annual agriculture,Photo,30,30,1.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.49510956,26.62852669
9186,0,OK,Survey,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,20,20,1.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,Pottery,Yes,,, ,,,,, , , , ,0,,42.49608231,26.62798309
9187,0,OK,Survey,,Burial Mound?,Annual agriculture,Annual agriculture,Photo,25,25,1,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.49645233,26.62745857
9188,200638,OK,Legacy verification,,Burial Mound,Annual agriculture,Annual agriculture,Photo,30,20,1.8,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,stone,,1.00E+18,204005,Briana Barton,42.49667498,26.62663319,4704991.404,469320.2483,Hairy brown circle,TopomapRU 1:50k,2,No,9188,Thu Sep 21 00:00:00 CEST 2017,42.4967041,26.62685204
9189,200555,OK,Survey,,Burial Mound,Annual agriculture,Annual agriculture,Photo,30,30,1.5,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.49500656,26.62318802
9190,200238,OK,Legacy verification,Pileva mogila,Burial Mound,Annual agriculture,Annual agriculture,Photo,35,25,1.5,204.7,4 - seriously damaged,Looting,recent,agriculture ,4 - minimal,2,"W - E, N - S",, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,1.00E+18,203533,Samuel Riley,42.50410433,26.61909092,4705819.106,468704.2003,Hairy black diamond with a dot inside,TopomapRU 1:50k,2,No,9190,Thu Sep 21 00:00:00 CEST 2017,42.50424957,26.619133
9191,200239,OK,Legacy verification,,Burial Mound,Annual agriculture,Annual agriculture,Photo,40,40,2,,4 - seriously damaged,Agriculture,annual,dirt road over the top,4 - minimal,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,1.00E+18,203527,Samuel Riley,42.50789479,26.61903171,4706240.017,468701.2269,Hairy brown circle,TopomapRU 1:50k,1,No,9191,Thu Sep 21 00:00:00 CEST 2017,42.5080986,26.61934471
9192,200240,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,40,40,1,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,1.00E+18,203528,Samuel Riley,,,,,Hairy brown circle,TopomapRU 1:50k,1,No,9192,Thu Sep 21 00:00:00 CEST 2017,42.51087952,26.61909485
9193,200242,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,45,45,2.5,186.2,1 - pristine,Construction,last 50 years,unknown,1 - full,0,,,ploughed over,BW,Fri Nov 05 00:00:00 CET 2010,No,No,1.00E+18,203530,Samuel Riley,42.51261475,26.64948916,4706753.323,471205.6536,Hairy black triangle with a dot inside,TopomapRU 1:50k,2,No,9193,Thu Sep 21 00:00:00 CEST 2017,42.51259613,26.64968681
9194,200882,OK,Legacy verification,,Burial Mound,Annual agriculture,Annual agriculture,Photo,40,40,2,,2 - minor damage,Agriculture,annual,unknown,2 - good,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,1.00E+18,203529,Samuel Riley,,,,,Hairy brown circle,TopomapRU 1:50k,2,No,9194,Thu Sep 21 00:00:00 CEST 2017,42.51388931,26.64313316
9195,200245,OK,Legacy verification,,Burial Mound,Annual agriculture,Annual agriculture,Photo,40,40,1.5,,3 - damaged,Agriculture,annual,unknown,3 - impaired,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,1.00E+18,203493,Samuel Riley,,,,,Hairy brown circle,TopomapRU 1:50k,1,No,9195,Thu Sep 21 00:00:00 CEST 2017,42.53567123,26.63518715
9196,200246,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,35,35,4,171.1,4 - seriously damaged,Looting,last decade,unknown,4 - minimal,1,through top E - W,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,1.00E+18,203494,Samuel Riley,42.54139818,26.63468371,4709954.549,470003.1644,Hairy black triangle with a dot inside,TopomapRU 1:50k,4,No,9196,Thu Sep 21 00:00:00 CEST 2017,42.54155731,26.63477898
9197,200248,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,25,25,0.8,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,,,Bara Weissova,,,,,Hairy brown circle,13/08/2018,1,OK,9197,Mon Aug 13 00:00:00 CEST 2018,42.55360413,26.61268997
9198,200249,OK,Legacy verification,,Burial Mound,Annual agriculture,Annual agriculture,Photo,20,20,1,,3 - damaged,Looting,last decade,road next to it,3 - impaired,1,along S part,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,,,Bara Weissova,,,,,Hairy brown circle,13/08/2018,1,OK,9198,Mon Aug 13 00:00:00 CEST 2018,42.55315399,26.61172295
9199,200244,OK,Legacy verification,,Burial Mound,Annual agriculture,Annual agriculture,Photo,40,40,1.5,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,, ,BW,Fri Nov 05 00:00:00 CET 2010,No,No,1.00E+18,203499,Samuel Riley,,,,,Hairy brown circle,TopomapRU 1:50k,2,No,9199,Thu Sep 21 00:00:00 CEST 2017,42.52987289,26.6099472
9200,200889,OK,Legacy verification,,Burial Mound,Annual agriculture,Pasture,Photo,40,40,4,,2 - minor damage,Looting,last decade,bioturbation,2 - good,1,top,, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,204000,Briana Barton,42.47891251,26.54944548,4703049.891,462967.2062,Hairy brown circle,TopomapRU 1:50k,4,No,9200,Thu Sep 21 00:00:00 CEST 2017,42.47911453,26.54964828
9201,200550,OK,Legacy verification,,Burial Mound,Annual agriculture,Pasture,Photo,40,40,5,173.2,2 - minor damage,Looting,last decade,bioturbation,2 - good,1,top,, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,204022,Briana Barton,,,,,Hairy black diamond with a dot inside,TopomapRU 1:50k, ,No,9201,Thu Sep 21 00:00:00 CEST 2017,42.479702,26.55006218
9202,200888,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,50,50,4.5,,2 - minor damage,Looting,last decade,,2 - good,4,"top, top, top, W","max. depth 0,8m",,PT,Thu Nov 04 00:00:00 CET 2010,,,1.00E+18,204021,Briana Barton,,,,,Hairy brown circle,TopomapRU 1:50k,6,No,9202,Thu Sep 21 00:00:00 CEST 2017,42.48591995,26.56665421
9203,200551,OK,Legacy verification,Turnova mogila,Burial Mound,Pasture,Perennial agriculture,Photo,50,50,6,212.3,3 - damaged,Looting,last decade,bioturbation,3 - impaired,2,"top, E","E part destroyed by a machine, visible stratigraphy", ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,204008,Briana Barton,,,,,Hairy black triangle with a dot inside,TopomapRU 1:50k,5,No,9203,Thu Sep 21 00:00:00 CEST 2017,42.48847961,26.57949638
9204,200560,OK,Legacy verification,Trunova mogila,Burial Mound,Pasture,Pasture,Photo,25,25,2,217,4 - seriously damaged,Construction,last decade,,3 - impaired,0,,large windpower generator on the SE margin,,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,204031,Briana Barton,42.47705036,26.59513267,4702824.19,466721.4299,Hairy black diamond with a dot inside,TopomapRU 1:50k, ,No,9204,Thu Sep 21 00:00:00 CEST 2017,42.47695923,26.59575081
9205,0,OK,Survey,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,35,35,1.7,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,PT,Thu Nov 04 00:00:00 CET 2010,pottery scatter,No,1.00E+18,204009,Briana Barton,,,,,Hairy brown circle,TopomapRU 1:50k,2,No,9205,Thu Sep 21 00:00:00 CEST 2017,42.48814011,26.61143684
9206,200553,OK,Legacy verification,,Burial Mound,Annual agriculture,Pasture,Photo,40,40,7,,2 - minor damage,Looting,last decade,bioturbation,1 - full,1,top,0.7 meters deep RT, ,PT,Thu Nov 04 00:00:00 CET 2010,pottery,Yes,1.00E+18,204010,Briana Barton,,,,,Hairy brown circle,TopomapRU 1:50k,5,No,9206,Thu Sep 21 00:00:00 CEST 2017,42.48881149,26.61101532
9207,200552,OK,Survey,,Burial Mound,Pasture,Pasture,Photo,30,30,3,,1 - pristine,None,not applicable,nothing,1 - full,0,,, ,PT,Thu Nov 04 00:00:00 CET 2010,,,,, ,,,,, , , , ,0,,42.4889679,26.61005402
9208,200559,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,20,20,1.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,ploughed over,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,204020,Briana Barton,,,,,Hairy brown circle,TopomapRU 1:50k,2,No,9208,Thu Sep 21 00:00:00 CEST 2017,42.48235321,26.60805321
9209,0,OK,Survey,,Burial Mound?,Annual agriculture,Annual agriculture,Photo,30,30,1.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,ploughed over,PT,Thu Nov 04 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.48191452,26.60910225
9210,200557,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,20,20,1.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.48179245,26.61249924
9211,0,OK,Survey,,Burial Mound,Annual agriculture,Scrub,Photo,30,30,2.5,,1 - pristine,Agriculture,annual,unknown,1 - full,0,,, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,204025,Briana Barton,42.48135841,26.61287469,4703295.742,468181.9421,Hairy brown circle,TopomapRU 1:50k,3,No,9211,Thu Sep 21 00:00:00 CEST 2017,42.48163223,26.6129818
9212,0,OK,Survey,,Burial Mound,Pasture,Pasture,Photo,40,40,2,,3 - damaged,Construction,last decade,looting,3 - impaired,1,top,, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.48228073,26.61292076
9213,200558,OK,Legacy verification,,Burial Mound,Annual agriculture,Scrub,Photo,35,35,4,,1 - pristine,Agriculture,annual,unknown,1 - full,0,,, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,204019,Briana Barton,,,,,Hairy brown circle,TopomapRU 1:50k,5,No,9213,Thu Sep 21 00:00:00 CEST 2017,42.48078918,26.61403084
9215,200237,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,25,25,1,177.4,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,203526,Samuel Riley,42.50844933,26.60326622,4706307.531,467406.2855,Hairy black diamond with a dot inside,TopomapRU 1:50k,2,No,9215,Thu Sep 21 00:00:00 CEST 2017,42.50868225,26.60353088
9216,200241,OK,Legacy verification,Eneva mogila,Burial Mound,Annual agriculture,Pasture,Photo,40,40,5,177.1,2 - minor damage,Looting,last decade,unknown,2 - good,2,"top, E",, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,203525,Samuel Riley,42.51383361,26.60069945,4706906.386,467198.2276,Hairy brown circle,TopomapRU 1:50k,5,Y,9216,Thu Sep 21 00:00:00 CEST 2017,42.51377487,26.60090446
9217,0,OK,Survey,,Burial Mound,Annual agriculture,Annual agriculture,Photo,25,25,1.8,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,, ,PT,Thu Nov 04 00:00:00 CET 2010,pottery,Yes,,, ,,,,, , , , ,0,,42.51310349,26.60357666
9218,200243,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,50,50,8,137.6,3 - damaged,Looting,recent,bioturbation,4 - minimal,0,,, ,PT,Thu Nov 04 00:00:00 CET 2010,"pottery, stones, bones, daubs, tile",Yes,,,Bara Weissova,,,,,Hairy black diamond with a dot inside,TopomapRU 1:50k,7,OK,9218,Mon Aug 13 00:00:00 CEST 2018,42.52811813,26.58348465
9219,0,OK,Survey,,Burial Mound,Pasture,Pasture,Photo,25,25,3,,3 - damaged,Looting,last decade,unknown,3 - impaired,1,NW,large, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.50879669,26.58093262
9220,200230,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,30,30,3,195.2,2 - minor damage,Construction,last 50 years,unknown,2 - good,0,,, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,203524,Samuel Riley,42.50894417,26.57589454,4706373.362,465157.8334,Hairy black triangle with a dot inside,TopomapRU 1:50k,2,Y,9220,Thu Sep 21 00:00:00 CEST 2017,42.50909424,26.57632828
9222,200226,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,20,20,2,,3 - damaged,Looting,last decade,unknown,3 - impaired,1,top,, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,203522,Samuel Riley,42.51355908,26.56642951,4706889.731,464382.8575,Hairy brown circle,TopomapRU 1:50k,2,Y,9222,Thu Sep 21 00:00:00 CEST 2017,42.51382065,26.5661068
9223,0,OK,Survey,,Burial Mound,Pasture,Pasture,Photo,15,15,1.5,,3 - damaged,Looting,last 50 years,unknown,4 - minimal,1,top,, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.51395035,26.56604385
9224,0,OK,Survey,,Burial Mound,Pasture,Pasture,Photo,20,20,1.5,,1 - pristine,None,not applicable,nothing,1 - full,0,,, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.51416016,26.56665802
9225,200227,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,15,15,1,,1 - pristine,None,not applicable,nothing,1 - full,0,,, ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,203521,Samuel Riley,42.51447206,26.56636139,4706991.135,464377.7804,Hairy brown circle,TopomapRU 1:50k,1,Y,9225,Thu Sep 21 00:00:00 CEST 2017,42.51430893,26.56661415
9226,200228,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,20,20,1.5,,3 - damaged,Looting,last decade,nothing,3 - impaired,1,N ,,,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,203520,Samuel Riley,42.51406919,26.56412747,4706947.342,464194.0396,Hairy brown circle,TopomapRU 1:50k, ,Y,9226,Thu Sep 21 00:00:00 CEST 2017,42.51397705,26.56453133
9227,0,OK,Survey,,Burial Mound,Pasture,Pasture,Photo,35,35,4,164.1,4 - seriously damaged,Looting,recent,nothing,4 - minimal,2,"top, S","S part taken by excavator, top is a shaft to the bottom of the mound", ,PT,Thu Nov 04 00:00:00 CET 2010,No,No,1.00E+18,203518,Samuel Riley,,,,,Hairy black diamond with a dot inside,TopomapRU 1:50k,2,Y,9227,Thu Sep 21 00:00:00 CEST 2017,42.51237488,26.5529995
