"","TRAP","Zemlishte","DistanceZemlishte","DirectionToZemlishte","Easting","Northing","Source","Type","LU_Around","LU_Top","DiameterMax","HeightMax","Condition","PrincipalSourceOfImpact","elevAster","slopeAster","aspectAster","prom250mbuff","TPI","TRI","rough"
"26",9268,"Vodenichane",1633.08936310763,343.578211161211,475244.6152,4708922.064,"Survey","Uncertain Mound","Annual agriculture","Pasture","35","1","5","Agriculture",146.865570068359,4.21970949653345,31.4705274722314,32.26,0.138742446899414,1.65472984313965,5.59507751464844
"27",9269,"Vodenichane",1625.60511894806,342.144863741651,475281.3597,4708941.2265,"Survey","Uncertain Mound","Annual agriculture","Pasture","40","1","5","Agriculture",143.663238525391,2.91907571850443,47.2267281970779,74.82,0.100248336791992,1.02538108825684,4.09834289550781
"28",9270,"Vodenichane",1679.01468947678,342.963046273356,475274.8625,4708883.2012,"Survey","Burial Mound","Pasture","Pasture","20","1.5","2","Agriculture",145.73551940918,4.17275905443105,55.5416152888606,82.67,-0.239635467529297,1.3548469543457,5.48332214355469
"29",9275,"Straldzha",4350.59383913814,20.3644464300657,473167.0137,4712075.9762,"Survey","Uncertain Mound","Annual agriculture","Annual agriculture","20","0.5","5","Agriculture",138.120742797852,5.0234668006531,72.4482799142065,34.18,-0.512996673583984,1.69358062744141,4.81085205078125
"30",9277,"Straldzha",4418.92473065941,20.0964163640665,473162.6317,4712004.7679,"Survey","Burial Mound","Annual agriculture","Annual agriculture","25","1.2","5","Agriculture",141.238250732422,1.64317824189479,68.3116870740851,15.47,1.44805335998535,1.44805335998535,3.46562194824219
"31",9278,"Straldzha",4341.80017245437,18.3526802272773,473313.8964,4712033.6892,"Survey","Uncertain Mound","Pasture","Pasture","30","1","5","Agriculture",134,0.120368012908419,126.750655821093,6.09,-0.0387153625488281,0.0387153625488281,0.309722900390625
"32",8360,"Lozenets",2618.0331530866,270.335874478439,478724.581963987,4720927.81847487,"Survey","Burial Mound","Annual agriculture","Annual agriculture","40","1.4","3 - damaged","Agriculture",147.0546875,0.307068619569261,319.244118426616,52.88,0.537090301513672,0.718551635742188,1.99754333496094
"33",8361,"Lozenets",2403.70303496616,273.204963642257,478506.537256308,4720808.77936662,"Survey","Burial Mound","Annual agriculture","Annual agriculture","50","1.2","4 - seriously damaged","Excavation",149.91423034668,2.41011876047998,86.7998083860222,90.58,0.717334747314453,0.991535186767578,3.01527404785156
"34",8145,"Straldzha",2471.5611676428,272.448325479468,477150.283482592,4716049.06870559,"Legacy verification","Burial Mound","Perennial agriculture","Perennial agriculture","60","3.5","3 - damaged","Agriculture",142.885482788086,4.43069428974678,14.4360483605326,43.48,-0.0713634490966797,1.83540153503418,5.16896057128906
"35",8146,"Straldzha",2266.75227854824,271.331128197034,476947.119030463,4716101.99194679,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture","0","0","5 - extinct or near extinct","Agriculture",139.336898803711,1.41723061639648,358.64629291604,44.44,-0.342380523681641,0.595054626464844,1.72038269042969
"36",8362,"Lozenets",1616.78678195201,268.928032138825,477723.097614138,4720973.41289499,"Legacy verification","Burial Mound","Perennial agriculture","Scrub","35","3.5","3 - damaged","Road cut",158.515151977539,2.18475642938398,158.122761237921,56.93,0.467309951782227,0.913206100463867,2.84249877929688
"37",8363,"Lozenets",1551.48866551487,264.145786445744,477649.990893368,4721101.41374012,"Legacy verification","Burial Mound","Perennial agriculture","Scrub","35","4","1 - pristine","Post-depositional",152.499374389648,1.58589317015836,294.960111150299,74.45,-0.826250076293945,0.870763778686523,3.32302856445312
"38",8147,"Straldzha",3800.49958473793,276.513395060548,478456.947206206,4715723.53813548,"Legacy verification","Burial Mound","Pasture","Pasture","60","3.5","3 - damaged","Agriculture",147,0.621650608150631,347.459550980988,38.1,0.393333435058594,0.393333435058594,0.840911865234375
"39",8364,"Lozenets",2254.67120928681,264.582544234604,478351.19394493,4721156.0327554,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","30","1.4","3 - damaged","Agriculture",156.140319824219,3.23664814660376,179.302017290497,46.07,0.0871009826660156,1.31011581420898,3.99415588378906
"40",8365,"Lozenets",2311.38251972431,264.360088275486,478406.787334628,4721170.31935759,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","35","1.1","3 - damaged","Agriculture",156.564926147461,2.16391795813032,171.080696474506,48.38,0.414745330810547,1.06973648071289,2.9993896484375
"41",8366,"Lozenets",2375.65486303992,263.54084879738,478467.168738987,4721210.41447063,"Legacy verification","Burial Mound","Scrub","Scrub","45","6","2 - minor damage","Excavation",157.160614013672,2.78118697583704,179.929284527599,55.56,0.0567092895507812,1.12281799316406,2.9993896484375
"42",8148,"Straldzha",3291.76410454992,275.549695462578,477957.313059769,4715836.30623591,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture","0","0","5 - extinct or near extinct","Agriculture",141.328948974609,2.79674516462566,330.991870276826,74.46,-0.251747131347656,1.17978286743164,3.29257202148438
"43",8367,"Lozenets",2407.85220427899,261.561348904063,478488.377535748,4721296.5187472,"Legacy verification","Burial Mound","Scrub","Scrub","35","2.7","2 - minor damage","Construction",160.578231811523,1.74115436605882,173.694229556556,59.57,0.0660839080810547,0.682817459106445,2.0269775390625
"44",8368,"Lozenets",2396.9417025554,264.792540248272,478493.642335896,4721160.71739979,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","25","0.5","4 - seriously damaged","Agriculture",155.172805786133,2.60845787371316,163.486775364764,49.82,-0.235294342041016,1.07332229614258,3.5750732421875
"45",8369,"Lozenets",2504.39903714083,264.456091561917,478599.278392274,4721185.11194184,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","25","1.65","3 - damaged","Agriculture",156.594161987305,2.13364714085888,183.555235270348,98.92,0.0987930297851562,0.848270416259766,2.40834045410156
"46",8370,"Lozenets",2489.58125464707,264.391720866628,478584.25814312,4721186.46417819,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","30","1.8","2 - minor damage","Agriculture",156.594161987305,2.13364714085888,183.555235270348,93.55,0.0987930297851562,0.848270416259766,2.40834045410156
"47",8371,"Lozenets",2540.61985398706,262.823028706395,478627.307881497,4721260.57658456,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","33","1.6","3 - damaged","Agriculture",158.593536376953,1.5816102592261,182.717863920429,33.81,0.0553131103515625,0.678462982177734,2.02377319335938
"48",8372,"Lozenets",2553.95948174699,264.151291082867,478647.258482268,4721203.41927968,"Legacy verification","Burial Mound","Annual agriculture","Scrub","30","6.5","1 - pristine","Post-depositional",156.665740966797,2.30600018543899,212.316509026728,35.02,-0.304428100585938,0.931224822998047,3.07449340820312
"49",8373,"Lozenets",2600.651558762,263.623421986921,478691.156171524,4721232.00093092,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","26","1","3 - damaged","Agriculture",159.684722900391,3.44680647663215,234.812074726477,31.77,-0.114164352416992,1.12198448181152,4.65132141113281
"50",8149,"Vodenichane",2393.90167551724,208.71443139478,475933.06731553,4712588.04603483,"Legacy verification","Burial Mound","Annual agriculture","Scrub","36","3","4 - seriously damaged","Looting",146.138107299805,3.04560465070091,0.74909253571089,11.83,0.307767868041992,1.39179039001465,4.0362548828125
"51",8374,"Lozenets",2658.31000496841,263.721082909849,478748.957306506,4721233.90113608,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","25","1.5","3 - damaged","Agriculture",165.112869262695,4.42036847503145,265.437546023271,27.34,0.0922012329101562,1.48793029785156,4.61685180664062
"52",8375,"Lozenets",2712.75677787539,263.60054860913,478802.44734793,4721245.52788824,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","26","1.3","3 - damaged","Agriculture",167.661834716797,1.89720682086189,245.164751987802,44.96,-0.0660610198974609,0.694944381713867,2.51014709472656
"53",8376,"Lozenets",2773.97315957137,264.189809668001,478866.31627636,4721223.9838902,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","28","1.45","2 - minor damage","Agriculture",166.914733886719,4.35773441003172,51.144226713876,36.23,0.125896453857422,1.4716796875,5.63694763183594
"54",8377,"Lozenets",2847.84947851734,262.86160708294,478932.369283646,4721297.05758373,"Legacy verification","Burial Mound","Annual agriculture","Scrub","25","3.5","2 - minor damage","Looting",163.178588867188,4.41996560121562,161.684749372986,60.51,-0.510194778442383,1.80790901184082,5.42320251464844
"55",8150,"Vodenichane",1650.13632147915,220.029781423079,475844.274714238,4711752.06024896,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","60","1.5","3 - damaged","Agriculture",149.03825378418,2.57126138438698,228.543749596493,41.79,0.235649108886719,0.904434204101562,3.18721008300781
"56",8378,"Lozenets",2742.52374992374,262.396190564996,478825.001832779,4721306.06263121,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","30","1.3","3 - damaged","Agriculture",168.47802734375,1.94965251996143,132.892771608965,48.92,0.337779998779297,0.753059387207031,2.77606201171875
"57",8379,"Lozenets",2656.14562742557,261.190625326269,478731.405766496,4721349.94773421,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","25","1.3","3 - damaged","Agriculture",168.287490844727,6.16459994091903,232.274938842562,65.7,0.429933547973633,2.10592079162598,8.08767700195312
"58",8380,"Lozenets",2651.83377546713,260.219589225093,478719.885910306,4721393.63944953,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","18","0.8","4 - seriously damaged","Agriculture",167.963821411133,7.04354097675945,231.759320397854,18.57,-0.068023681640625,2.37647247314453,9.02684020996094
"59",8381,"Lozenets",2924.80130489541,261.381387551851,478998.367519144,4721381.46617886,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture","0","0","5 - extinct or near extinct","No observation",170.125961303711,2.63567599412777,146.982128512377,58.12,0.475988388061523,1.0962085723877,3.38163757324219
"60",8151,"Straldzha",3786.63218604629,328.504953472877,476659.209211989,4712925.84396171,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","55","0.8","3 - damaged","Agriculture",145.336288452148,0.789633400536914,22.1997316284914,90.29,1.16671943664551,1.16671943664551,2.13536071777344
"61",8152,"Straldzha",4327.65603656153,313.992932085783,477794.404517551,4713148.79124405,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","40","1","4 - seriously damaged","Agriculture",144.23356628418,4.54934508668043,17.4139528899928,13.31,0.106613159179688,1.85749435424805,5.9097900390625
"62",8153,"Straldzha",2345.04826887467,350.482910039659,475068.712930918,4713841.87789654,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","60","0.8","4 - seriously damaged","Agriculture",144.73371887207,2.0802880822434,356.326891168552,37.05,0.208930969238281,0.875724792480469,2.38368225097656
"63",8382,"Lozenets",2894.24940353392,242.998866106841,478685.362891486,4722257.17836737,"Legacy verification","Surface Scatter","Annual agriculture","Annual agriculture","150","0","3 - damaged","Agriculture",203.715103149414,5.30195134528846,153.91612606099,55.27,-0.0257720947265625,2.19268798828125,7.01361083984375
"64",8154,"Straldzha",1882.30395937219,84.9886385131484,472805.869810186,4715990.22426179,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","60","1","4 - seriously damaged","Agriculture",156.816741943359,2.71107212655493,20.1475916370446,27.17,-0.253137588500977,1.14572334289551,3.35270690917969
"65",8383,"Lozenets",2192.26441511747,233.787142123032,477875.373565616,4722238.32635677,"Survey","Surface Scatter","Annual agriculture","Annual agriculture","150","0","0 - No observation","Agriculture",206.471817016602,1.79320503123006,202.542723987039,64.86,-0.342441558837891,0.755710601806641,2.377685546875
"66",8384,"Lozenets",1961.60999348711,232.595502549847,477664.831926127,4722134.72243482,"Legacy verification","Burial Mound","Scrub","Pasture","25","2.5","2 - minor damage","Anthropogenic",200.796630859375,3.58865558603478,278.499680264513,28.32,0.026763916015625,1.19619369506836,4.37106323242188
"67",8385,"Lozenets",1910.00222431011,235.238608922324,477675.724796951,4722032.17266746,"Legacy verification","Burial Mound","Scrub","Scrub","30","3","2 - minor damage","Looting",209.215927124023,7.51899277949732,317.134602900549,72.04,1.43117904663086,2.8776741027832,9.72026062011719
"68",8155,"Straldzha",1687.92282865298,175.814846341509,474557.794241906,4717838.07153917,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture","0","0","5 - extinct or near extinct","Agriculture",144.862670898438,2.28253972308977,46.0076918838508,69.89,-0.279882431030273,0.789201736450195,3.12763977050781
"69",8386,"Lozenets",1885.81073562973,236.753505907474,477683.734470827,4721977.04635554,"Legacy verification","Extinct Burial Mound","Scrub","Pasture","30","3","5 - extinct or near extinct","Urban development",209.176239013672,4.00093289668652,209.42056603917,18.71,0.64129638671875,1.67736434936523,5.97920227050781
"70",8156,"Straldzha",1618.86504217623,198.997000831569,475207.949246832,4717685.34424535,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","60","0.8","4 - seriously damaged","Agriculture",144.26904296875,2.25798667299384,145.985085812305,94.58,0.497880935668945,0.875944137573242,2.74114990234375
"71",8387,"Saransko",2046.26552994882,116.94615011214,474325.900454107,4690981.96482896,"Legacy verification","Burial Mound","Annual agriculture","Scrub","33","2.8","2 - minor damage","Looting",195.933120727539,2.03542765573099,58.2798523170443,86.28,0.513046264648438,0.888557434082031,2.54261779785156
"72",8157,"Saransko",1708.28591958706,135.255805049914,474947.473183305,4691268.01523234,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","40","0.8","4 - seriously damaged","Agriculture",197.824478149414,2.07431870541056,69.0486348745731,65.83,0.390872955322266,0.768512725830078,2.60305786132812
"73",8388,"Saransko",2065.14220608331,114.275469784088,474267.467656511,4690903.72348126,"Legacy verification","Uncertain Mound","Annual agriculture","Annual agriculture","15","0.4","4 - seriously damaged","Agriculture",194.506195068359,3.53909592321204,161.577807517828,21.22,0.0985946655273438,1.49921417236328,4.50196838378906
"74",8389,"Saransko",2112.52519565135,114.081032104228,474221.338038454,4690916.66365329,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","28","1","3 - damaged","Agriculture",195.083145141602,3.67457089412475,270.227956702884,95.65,0.538434982299805,1.24756813049316,4.45146179199219
"75",8158,"Tamarino",3531.69233546835,202.934467941182,480532.485900715,4695137.24695613,"Legacy verification","Burial Mound","Pasture","Pasture","35","1","1 - pristine","No observation",288.833740234375,4.0843860104141,110.398346856755,36.73,0.470329284667969,1.28900146484375,5.03335571289062
"76",8159,"Tamarino",1333.01203105045,45.1677553291996,478210.925362276,4690944.91279692,"Legacy verification","Burial Mound","Annual agriculture","Pasture","35","2.5","3 - damaged","Looting",222.945602416992,0.507386205805925,124.120524355612,0.36,1.10027885437012,1.10027885437012,2.03901672363281
"77",8160,"Saransko",1612.16374516847,200.625285491165,476717.900974709,4691563.52448542,"Legacy verification","Burial Mound","Annual agriculture","Scrub","40","3.5","2 - minor damage","Animal activity",217.784255981445,1.48455491270782,154.630228849955,45.49,0.49449348449707,0.625776290893555,2.00137329101562
"78",8161,"Saransko",1583.01281837165,212.120563338495,476991.700692832,4691395.39657615,"Legacy verification","Burial Mound","Annual agriculture","Scrub","50","2","0 - No observation","No observation",216.207641601562,4.04007206093996,258.022394988501,17.33,0.509008407592773,1.29452705383301,4.03703308105469
"79",8162,"Saransko",791.740345994147,194.520949563194,476348.52490791,4690821.14272483,"Survey","Burial Mound","Annual agriculture","Annual agriculture","60","0.8","4 - seriously damaged","Looting",198.585250854492,1.69688445626972,256.385137161215,34.53,-0.259662628173828,0.531570434570312,2.04325866699219
"80",8163,"Saransko",768.335170193684,66.4850665975196,475445.479067803,4689748.1371404,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","60","0.5","4 - seriously damaged","Agriculture",190.259475708008,2.4635638568608,225.459037957574,78.99,0.151571273803711,0.885126113891602,3.19795227050781
"81",8165,"Saransko",1099.12033372964,11.4302406132786,475932.190859585,4688977.37254429,"Legacy verification","Burial Mound","Annual agriculture","Scrub","50","4.5","2 - minor damage","Animal activity",192.30940246582,5.45655667571912,318.910852511191,89.82,-0.867238998413086,2.12383079528809,7.090087890625
"82",8166,"Saransko",1116.06687739676,10.0180342491559,475955.85977725,4688955.64345262,"Survey","Surface Scatter","Annual agriculture","Annual agriculture","0","0","0 - No observation","Agriculture",196.982299804688,5.5673781395253,320.755413092717,47.46,0.330753326416016,2.16353607177734,7.12345886230469
"83",8167,"Saransko",1746.66632154483,51.9449127744989,474774.651395675,4688978.01570717,"Legacy verification","Burial Mound","Pasture","Pasture","40","2","3 - damaged","Agriculture",185,0.849617653366769,289.743051107025,95.27,0.339958190917969,0.339958190917969,1.19766235351562
"84",8168,"Saransko",1668.38112481251,52.4028705053894,474828.116616072,4689036.80526143,"Legacy verification","Burial Mound","Annual agriculture","Scrub","60","5","2 - minor damage","Animal activity",184.652648925781,1.56015226691736,330.709269016144,68.59,0.605646133422852,0.740560531616211,2.88394165039062
"85",8169,"Saransko",1579.19696461356,52.0313382093505,474905.052918719,4689083.12376735,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","60","2.5","2 - minor damage","Agriculture",183.845336914062,1.77800124640547,125.594054728573,29.86,0.411460876464844,0.651252746582031,2.4609375
"86",9696,"Leyarovo",1646.24819526662,72.6337485958201,478912.34654987,4682705.78392341,"Legacy verification","Uncertain Feature","Scrub","Scrub","45","1.5","5 - extinct or near extinct","Construction",303.982391357422,5.47146889995502,256.825323144103,28.16,0.894565582275391,1.78410720825195,5.90679931640625
"87",9697,"Leyarovo",2185.51310774675,267.635304418556,482667.204689261,4683287.32818321,"Legacy verification","Burial Mound","Perennial agriculture","Scrub","20","1","3 - damaged","Looting",310.292022705078,2.44425837781105,19.7291383992861,69.93,0.0198631286621094,1.01179885864258,4.11114501953125
"88",8635,"Kamenets",1440.35733250637,353.619584791287,478501.728455113,4685961.57989914,"Legacy verification","Burial Mound","Annual agriculture","Forest","46","3.5","2 - minor damage","Agriculture",224.234481811523,1.70969809415718,117.935270764572,57.91,-0.0657005310058594,0.570541381835938,2.00828552246094
"89",8768,"Polyana",1593.8282751738,292.151537170495,486632.472443537,4682961.72878976,"Legacy verification","Extinct Burial Mound","Scrub","Scrub","20","1.7","5 - extinct or near extinct","Looting (maybe excavated )??",223.248352050781,2.79883705237807,92.3570350820156,4.32,0.317193984985352,0.812284469604492,2.51741027832031
"90",8636,"Kamenets",1613.60127698066,357.870892611242,478401.610162259,4685780.5282796,"Survey","Surface Scatter","Annual agriculture","Annual agriculture","100","0","3 - damaged","Agriculture",215.313369750977,5.75078001555718,150.79796846259,64.13,-0.2459716796875,2.33833694458008,6.61256408691406
"91",8769,"Polyana",1944.04473685446,295.227037560646,486914.918350768,4682734.1297495,"Survey","Other","Scrub","Scrub","10","2.2","0 - No observation","Other (military)",199.039245605469,0.264985945495868,337.690328213456,67.99,-0.663911819458008,0.663911819458008,1.2489013671875
"92",8638,"Leyarovo",2366.33854756913,136.65542673224,478859.3350036,4684918.04758557,"Legacy verification","Burial Mound","Annual agriculture","Pasture","48","6","3 - damaged","Looting",229.309265136719,2.14197187411884,209.332202857267,54.51,-0.19732666015625,0.882423400878906,2.6998291015625
"93",8770,"Aleksandrovo",3595.74901527804,48.6464510953459,487893.606732332,4683180.21450599,"Legacy verification","Burial Mound?","Annual agriculture","Forest","8","0.8","5 - extinct or near extinct","Post-depositional",246.046722412109,4.83648583062423,262.052751455771,90.61,-0.17988395690918,1.53437614440918,5.02005004882812
"94",8771,"Polyana",2190.88026877083,276.272422948542,487334.049787672,4683323.32713797,"Legacy verification","Extinct Burial Mound","Forest","Scrub","0","0","0 - No observation","No observation",209.084106445312,2.59212164934002,49.736537853913,7.27,-0.156133651733398,1.07229423522949,3.91889953613281
"95",8640,"Leyarovo",2555.40194901772,181.330553730444,480542.890269034,4685751.86682804,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","19","1.1","3 - damaged","Agriculture",245.77067565918,1.44599203669803,107.25979464879,45.68,0.360881805419922,0.501312255859375,1.56547546386719
"96",8641,"Leyarovo",2487.51723295657,180.878498379338,480521.691504053,4685684.37873675,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","19","1.1","3 - damaged","Agriculture",245.19987487793,2.02569562319782,126.735544804367,83.45,0.116535186767578,0.651885986328125,2.13583374023438
"97",8642,"Kamenets",3415.84983881872,300.0440125486,481298.562540987,4685682.81879801,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture","22","0.5","3 - damaged","Agriculture",252.500793457031,2.27775596377159,183.329705809447,62.37,-0.0865898132324219,0.911434173583984,2.8001708984375
"98",8643,"Kamenets",3397.18370334896,298.629247475528,481323.501591427,4685765.28909109,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture","0","0","4 - seriously damaged","Agriculture",255.803451538086,0.966279451702476,147.012911570887,68.71,0.265996932983398,0.413408279418945,1.498046875
